Unnamed: 0,Country,YearMonth,Query1,Query2,Query3,Query4,Query5,Query6,Query7,Query8,Query9,Query10,Query11,Query12,Query13,Query14,Query15,Query16,Query17,Query18,Query19,Query20,Query21,Query22,Query23,Query24,Query25,Query26,Query27,Query28,Query29,Query30,Query31,Query32,Query33,Query34,Query35,Query36,Query37,Query38,Query39,Query40
798,ZA,2012-01-01,intersectional feminism,intersectional feminism,feminism in hindi,feminism theory,hood feminism,hood feminism,fake feminism,pseudo feminism,hood feminism,types of feminism,pseudo meaning,hood feminism,wap,ruth bader ginsburg feminism,angela davis,feminism examples,feminist definition,quotes on feminism,global feminism,pseudo feminism meaning,radical feminism meaning,love joy feminism,hood feminism book,feminism symbol,transnational feminism,american indian movement,modern day feminism,gloria steinem,feminism memes,racism,meninism,i need feminism because,50 shades of grey feminism,,,,,,,
799,ZA,2013-01-01,intersectional feminism,intersectional feminism,feminism meaning in hindi,feminism theory,hood feminism,hood feminism,pseudo feminism,hood feminism,hood feminism,feminism examples,aibu,hood feminism,patriarchy meaning,feminism definition,hood feminism book,feminism in literature,feminism definition,betty friedan,socialist feminism,fake feminism quotes,misogynistic,omicron evades moderna vaccine,radical feminism meaning,feminism symbol,when feminism is white supremacy in heels,feminism meaning in gujarati,egalitarian,gloria steinem,inclusive feminism,types of feminism,gender equality,chicana feminism,opposite of feminism,womanism,,,,,,
800,ZA,2013-01-01,intersectional feminism,intersectional feminism,feminism in hindi,formalism,hood feminism,pseudo feminism,pseudo feminism,hood feminism,feminism examples,pseudo feminism meaning,hood feminism,pseudo feminism meaning,bell hooks,feminism definition,pseudo feminism,delhi fake feminism case,feminism symbol,when did feminism start,socialist feminism,koa beck white feminism,pseudo feminism meaning,misogynist meaning,radical feminism meaning,feminism symbol,egalitarianism,contemporary feminism,radical feminism definition,phyllis schlafly,feminist quotes,types of feminism,betty friedan,advocacy,meninist,gender equality,,,,,,
801,ZA,2013-01-01,intersectional feminism,intersectional feminism,feminism meaning in hindi,feminism in the philippines,hood feminism,pseudo feminism,functionalism,hood feminism,modern feminism,feminism sociology,pseudo feminism,fake feminism,feminism examples,feminist definition,intersectional feminism,eco feminism,radical feminism meaning,white feminism koa beck,mary wollstonecraft,books on feminism,black feminism,jordan peterson feminism,military bah rates 2022,feminism opposite,betty friedan,liberal feminism definition,feminist meaning,phyllis schlafly,islamic feminism,maya angelou quotes,phyllis schlafly,what is white feminism,types of feminism,quotes about feminism,sexism,,,,,
802,ZA,2013-01-01,intersectional feminism,intersectional feminism,feminism meaning in hindi,similarities of anarchism and feminism brainly,testicular feminism syndrome,fascism,waves of feminism,hood feminism,radical feminism meaning,fake feminism,pseudo feminism,fake feminism,pseudo feminism meaning,cultural feminism,radical feminism meaning,eco feminism,patriarchy meaning,types of feminism,forced feminism,cultural feminism,second wave feminism,millett feminism,concept of feminism,feminism and international relations,socialist feminism,abolition feminism,feminist meaning in hindi,phyllis schlafly,what is a feminist,radical feminism definition,misogyny,would you rather your child have feminism or cancer,when did feminism start,love joy feminism,feminism meaning,,,,,
803,ZA,2014-01-01,intersectional feminism,intersectional feminism,feminism meaning in hindi,discuss the work of max van manen and shaun gallagher,patriarchy,characteristics of feminism,waves of feminism,hood feminism book,glitch feminism,feminism interrupted,types of feminism,eco feminism,eco feminism,speech on feminism,kraft philadelphia cream cheese shortage,eco feminism,glitch feminism,types of feminism,what is gender,american indian movement,pseudo feminism,eco feminism,kimberle crenshaw,deandre hopkins,choice feminism,what does feminism mean to you,feminism meaning in kannada,la raza unida,women against feminism,angela davis,radical feminism definition,terf feminism,when did feminism start,love joy feminism,feminism meaning,,,,,
804,ZA,2014-01-01,intersectional feminism,intersectional feminism,feminism meaning in hindi,feminism essay,patriarchy,gender critical feminism,feminist criticism,feminism examples,feminism essay,hood feminism,types of feminism,this is modern feminism talking,trap feminism,socialist feminism,gender equality,eco feminism,pseudo feminism,types of feminism,arvo part,equal rights amendment,pseudo feminism,eco feminism,what is trap feminism,equal rights amendment,what is toxic feminism,first wave feminism,fake feminism meaning in hindi,feminist quotes,when did feminism start,susan b anthony,feminism shirt,socialist feminism,egalitarian,aziz ansari feminism,feminism is for everybody,,,,,
805,ZA,2014-01-01,intersectional feminism,feminism in hindi,feminism in hindi,feminism movement,ano ang feminism,this is modern feminism talking,marxist criticism,bell hooks feminism,feminism essay,hood feminism,feminism speech,this is modern feminism talking,feminism essay,socialist feminism,feminism in literature,when did feminism start,this is modern feminism talking,socialist feminism,pseudo feminism,third wave feminism,what is toxic feminism,cesar chavez,title ix,equal rights amendment,describe movement and philosophies that link feminism with ecology,delhi cases fake feminism,feminism meaning in marathi,civil rights act of 1964,when did feminism start,feminist meaning,patriarchy,socialist feminism,feminism is cancer,what is a feminist,women against feminism,,,,,
806,ZA,2014-01-01,feminist theory,feminism in hindi,feminism meaning in hindi,modern feminism,should i get vaccinated,this is modern feminism talking,paraphrasing tool,feminism is no longer brainly,marxism,feminism is for everybody,carceral feminism,greens,feminism essay,hood feminism book,black feminism,when did feminism start,toxic feminism,socialist feminism,bell hooks,third wave feminism,feminism definition,black feminism,third wave feminism,abolitionist feminism,women empowerment,angela davis,feminism meaning in tamil,fake feminism meaning in hindi,when did feminism start,songs about feminism,i hate feminism,beauty and the beast feminism,milo yiannopoulos feminism,feminist meaning,misogyny,misogyny,,,,
807,ZA,2015-01-01,sex robot feminism,feminism in hindi,feminism in hindi,this is modern feminism talking,explain how african feminism can help you to implement equal opportunities for male and female teachers at your school.,net zero,feminism in the philippines,this is modern feminism talking,marxism,delhi feminism case,gender division of labour,misogynist,feminism essay,gender critical feminism,black feminism,when did feminism start,womanism vs feminism,socialist feminism,similarities of anarchism and feminism,speech on feminism,data feminism,black feminism,third wave feminism,advocacy,mary wollstonecraft,third wave feminism,feminism meaning in kannada,feminism meaning in gujarati,carceral feminism,equal rights amendment,american indian movement,civil rights movement,feminism symbol,milo yiannopoulos,why feminism is bad,chimamanda ngozi adichie,,,,
808,ZA,2015-01-01,fascism,feminism in hindi,feminism meaning in hindi,feminism approach,fascism,patriarchy,1619 project,this is modern feminism talking,marxism,suffrage,forced feminism,formalism,what is liberal feminism,eco feminism,feminism speech,hood feminism,cultural feminism,feminist theory,formalism approach,this is modern feminism talking,what does feminism mean to you,feminism is queer,feminism examples,unpaid labour,lesbian feminism,third wave feminism,betty friedan,feminism meaning in urdu,roe v wade,betty friedan,susan b anthony,civil rights act of 1964,liberal feminism,opposite of feminism,milo yiannopoulos,types of feminism,,,,
809,ZA,2015-01-01,feminism in nigeria,marxism,feminism meaning in hindi,feminism approach,example of feminism,patriarchy,feminism examples,feminism in tagalog,feminist criticism,patriarchy,forced feminism,formalism,radical feminism meaning,feminism in literature,transnational feminism,hood feminism,cultural feminism,era,history of feminism,glitch feminism,feminism in literature,feminism symbol,what is black feminism,what is liberal feminism,write a note on anarchist feminism,trap feminism meaning,hood feminism mikki kendall,meaning of feminism in hindi,hypocrisy meaning,misogyny,liberal feminism definition,gloria steinem,modern day feminism,feminism is the radical notion,why we need feminism,feminism memes,,,,
810,ZA,2015-01-01,types of feminism,no nut november feminism,feminism in hindi,feminism approach,feminism examples,conservatism,feminism examples,cash loan,feminist criticism,eco feminism,formalism,feminism essay,liberalism,misogynist,similarities of fascism and socialism,toxic feminism,cultural feminism,andrew tate,when did feminism start,radical feminism meaning,choice feminism,opposite of feminism,when did feminism start,post modern feminism,data feminism,history of feminism,feminism symbol,mikki kendall,who is the proponent of the term general will,love joy feminism,fake feminism meaning in english,gloria steinem,why we need feminism,emma watson feminism speech,feminism jokes,cesar chavez,chimamanda ngozi adichie,,,
811,ZA,2020-01-01,bell hooks,bell hooks feminism,no nut november feminism,feminism approach,waves of feminism,toxic feminism meaning,feminism examples,feminism essay,united australia party,data feminism,feminism ideology,types of feminism,gender equality,similarities of anarchism and feminism,conservatism,structuralism,anarchism,anarchism and feminism similarities brainly,when did feminism start,capitalism,forced feminism,cultural feminism,civil rights movement,essay on feminism,third wave feminism,simone de beauvoir,opposite of feminism,quotes on feminism,fake feminism meaning in english,fake feminism zomato,era,carceral feminism,marxist feminism,post feminism,love joy feminism,cesar chavez,betty friedan,women against feminism,,
812,ZA,2020-01-01,bell hooks feminism,this is modern feminism talking,cash advance,feminism approach,toxic feminism,feminism examples,example of feminism,example of feminism,formalism,renewable energy,liberalism,what is feminism definition,socialism,fascism,era,feminism definition,suffrage,communism,counterculture,narcissist,fake feminism,vice feminism debate,pseudo feminism,waves of feminism,gloria steinem,narcissistic meaning,feminism in english literature,rosie the riveter,toxic feminism meaning in tamil,feminism meaning in kannada,misogynist meaning,meaning of feminism in hindi,fourth wave feminism,betty friedan,transnational feminism,sexism,feminist movement,socialist feminism,feminism timeline,
813,ZA,2020-01-01,taylor swift,black lives matter,explain how african feminism can help you to implement equal opportunities for male and female teachers at your school,vaccine,toxic feminism,feminism examples,hood feminism,feminism approach,feminism pdf,this is modern feminism talking,marxism,data feminism,nationalism,pseudo feminism,what is feminism definition,lesbian feminism,equal rights amendment,data feminism,data feminism,the feminine mystique,neoliberal feminism,oppression,narcissist meaning,this is modern feminism talking,5th wave feminism,feminism test,glitch feminism,patriarchy meaning,third wave feminism,sojourner truth,white feminism koa beck,fake feminism meaning in hindi,how does feminism define power,feminine meaning in hindi,strands of feminism,feminism meaning in telugu,bell hooks feminism is for everybody,liberal feminism definition,sexism definition,women against feminism
814,ZA,2020-01-01,explain how african feminism can help you to implement equal opportunities for male and female,african feminism,feminism approach,adam bandt,feminist approach,feminism approach,toxic feminism,toxic feminism meaning,cultural feminism,feminism in tagalog,marxism,toxic feminism meaning,toxic feminism meaning,narcissist meaning,feminist theory,liberalism,reader response approach,what is second wave feminism,eco feminism,eco feminism,taylor swift white feminism,postmodern feminism,carceral feminism,marxist feminism,radical feminism meaning,intersectional feminism,women empowerment,radical feminism meaning,feminism against progress,second wave feminism,feminism symbol,feminism synonyms,betty friedan,counterculture,phyllis schlafly,equal rights amendment,feminism def,cesar chavez,roe v wade,postmodern feminism
